path_prefix|batch_id|of_n_batches|batch_length
monthly/CDM_lite_FirstRelease_CA001078*|monthly-CDM_lite_FirstRelease_CA001078|5517|7
monthly/CDM_lite_FirstRelease_CA00107A*|monthly-CDM_lite_FirstRelease_CA00107A|5517|1
monthly/CDM_lite_FirstRelease_CA00107G*|monthly-CDM_lite_FirstRelease_CA00107G|5517|2
monthly/CDM_lite_FirstRelease_CA00107P*|monthly-CDM_lite_FirstRelease_CA00107P|5517|1
monthly/CDM_lite_FirstRelease_CA001080*|monthly-CDM_lite_FirstRelease_CA001080|5517|12
monthly/CDM_lite_FirstRelease_CA001081*|monthly-CDM_lite_FirstRelease_CA001081|5517|2
monthly/CDM_lite_FirstRelease_CA001082*|monthly-CDM_lite_FirstRelease_CA001082|5517|1
monthly/CDM_lite_FirstRelease_CA001083*|monthly-CDM_lite_FirstRelease_CA001083|5517|3
monthly/CDM_lite_FirstRelease_CA001084*|monthly-CDM_lite_FirstRelease_CA001084|5517|6
monthly/CDM_lite_FirstRelease_CA001085*|monthly-CDM_lite_FirstRelease_CA001085|5517|13
monthly/CDM_lite_FirstRelease_CA001086*|monthly-CDM_lite_FirstRelease_CA001086|5517|11
monthly/CDM_lite_FirstRelease_CA001087*|monthly-CDM_lite_FirstRelease_CA001087|5517|4
monthly/CDM_lite_FirstRelease_CA001088*|monthly-CDM_lite_FirstRelease_CA001088|5517|6
monthly/CDM_lite_FirstRelease_CA00108C*|monthly-CDM_lite_FirstRelease_CA00108C|5517|1
monthly/CDM_lite_FirstRelease_CA001090*|monthly-CDM_lite_FirstRelease_CA001090|5517|8
monthly/CDM_lite_FirstRelease_CA001091*|monthly-CDM_lite_FirstRelease_CA001091|5517|7
monthly/CDM_lite_FirstRelease_CA001092*|monthly-CDM_lite_FirstRelease_CA001092|5517|14
monthly/CDM_lite_FirstRelease_CA001093*|monthly-CDM_lite_FirstRelease_CA001093|5517|10
monthly/CDM_lite_FirstRelease_CA001094*|monthly-CDM_lite_FirstRelease_CA001094|5517|14
monthly/CDM_lite_FirstRelease_CA001095*|monthly-CDM_lite_FirstRelease_CA001095|5517|14
monthly/CDM_lite_FirstRelease_CA001096*|monthly-CDM_lite_FirstRelease_CA001096|5517|23
monthly/CDM_lite_FirstRelease_CA001097*|monthly-CDM_lite_FirstRelease_CA001097|5517|6
monthly/CDM_lite_FirstRelease_CA001098*|monthly-CDM_lite_FirstRelease_CA001098|5517|18
monthly/CDM_lite_FirstRelease_CA00109A*|monthly-CDM_lite_FirstRelease_CA00109A|5517|2
monthly/CDM_lite_FirstRelease_CA00109C*|monthly-CDM_lite_FirstRelease_CA00109C|5517|3
monthly/CDM_lite_FirstRelease_CA00109E*|monthly-CDM_lite_FirstRelease_CA00109E|5517|1
monthly/CDM_lite_FirstRelease_CA00109G*|monthly-CDM_lite_FirstRelease_CA00109G|5517|1
monthly/CDM_lite_FirstRelease_CA00109H*|monthly-CDM_lite_FirstRelease_CA00109H|5517|1
monthly/CDM_lite_FirstRelease_CA00109Q*|monthly-CDM_lite_FirstRelease_CA00109Q|5517|3
monthly/CDM_lite_FirstRelease_CA001100*|monthly-CDM_lite_FirstRelease_CA001100|5517|22
monthly/CDM_lite_FirstRelease_CA001101*|monthly-CDM_lite_FirstRelease_CA001101|5517|42
monthly/CDM_lite_FirstRelease_CA001102*|monthly-CDM_lite_FirstRelease_CA001102|5517|22
monthly/CDM_lite_FirstRelease_CA001103*|monthly-CDM_lite_FirstRelease_CA001103|5517|16
monthly/CDM_lite_FirstRelease_CA001104*|monthly-CDM_lite_FirstRelease_CA001104|5517|21
monthly/CDM_lite_FirstRelease_CA001105*|monthly-CDM_lite_FirstRelease_CA001105|5517|27
monthly/CDM_lite_FirstRelease_CA001106*|monthly-CDM_lite_FirstRelease_CA001106|5517|28
monthly/CDM_lite_FirstRelease_CA001107*|monthly-CDM_lite_FirstRelease_CA001107|5517|17
monthly/CDM_lite_FirstRelease_CA001108*|monthly-CDM_lite_FirstRelease_CA001108|5517|63
monthly/CDM_lite_FirstRelease_CA001109*|monthly-CDM_lite_FirstRelease_CA001109|5517|2
monthly/CDM_lite_FirstRelease_CA00110A*|monthly-CDM_lite_FirstRelease_CA00110A|5517|2
monthly/CDM_lite_FirstRelease_CA00110B*|monthly-CDM_lite_FirstRelease_CA00110B|5517|1
monthly/CDM_lite_FirstRelease_CA00110C*|monthly-CDM_lite_FirstRelease_CA00110C|5517|1
monthly/CDM_lite_FirstRelease_CA00110D*|monthly-CDM_lite_FirstRelease_CA00110D|5517|1
monthly/CDM_lite_FirstRelease_CA00110E*|monthly-CDM_lite_FirstRelease_CA00110E|5517|7
monthly/CDM_lite_FirstRelease_CA00110F*|monthly-CDM_lite_FirstRelease_CA00110F|5517|5
monthly/CDM_lite_FirstRelease_CA00110G*|monthly-CDM_lite_FirstRelease_CA00110G|5517|2
monthly/CDM_lite_FirstRelease_CA00110H*|monthly-CDM_lite_FirstRelease_CA00110H|5517|5
monthly/CDM_lite_FirstRelease_CA00110M*|monthly-CDM_lite_FirstRelease_CA00110M|5517|1
monthly/CDM_lite_FirstRelease_CA00110N*|monthly-CDM_lite_FirstRelease_CA00110N|5517|5
monthly/CDM_lite_FirstRelease_CA00110S*|monthly-CDM_lite_FirstRelease_CA00110S|5517|1
monthly/CDM_lite_FirstRelease_CA001110*|monthly-CDM_lite_FirstRelease_CA001110|5517|5
monthly/CDM_lite_FirstRelease_CA001112*|monthly-CDM_lite_FirstRelease_CA001112|5517|1
monthly/CDM_lite_FirstRelease_CA001113*|monthly-CDM_lite_FirstRelease_CA001113|5517|12
monthly/CDM_lite_FirstRelease_CA001114*|monthly-CDM_lite_FirstRelease_CA001114|5517|17
monthly/CDM_lite_FirstRelease_CA001115*|monthly-CDM_lite_FirstRelease_CA001115|5517|1
monthly/CDM_lite_FirstRelease_CA001116*|monthly-CDM_lite_FirstRelease_CA001116|5517|4
monthly/CDM_lite_FirstRelease_CA001117*|monthly-CDM_lite_FirstRelease_CA001117|5517|2
monthly/CDM_lite_FirstRelease_CA001118*|monthly-CDM_lite_FirstRelease_CA001118|5517|1
monthly/CDM_lite_FirstRelease_CA001119*|monthly-CDM_lite_FirstRelease_CA001119|5517|1
monthly/CDM_lite_FirstRelease_CA00111K*|monthly-CDM_lite_FirstRelease_CA00111K|5517|1
monthly/CDM_lite_FirstRelease_CA001120*|monthly-CDM_lite_FirstRelease_CA001120|5517|7
monthly/CDM_lite_FirstRelease_CA001121*|monthly-CDM_lite_FirstRelease_CA001121|5517|3
monthly/CDM_lite_FirstRelease_CA001122*|monthly-CDM_lite_FirstRelease_CA001122|5517|1
monthly/CDM_lite_FirstRelease_CA001123*|monthly-CDM_lite_FirstRelease_CA001123|5517|24
monthly/CDM_lite_FirstRelease_CA001124*|monthly-CDM_lite_FirstRelease_CA001124|5517|9
monthly/CDM_lite_FirstRelease_CA001125*|monthly-CDM_lite_FirstRelease_CA001125|5517|29
monthly/CDM_lite_FirstRelease_CA001126*|monthly-CDM_lite_FirstRelease_CA001126|5517|15
monthly/CDM_lite_FirstRelease_CA001127*|monthly-CDM_lite_FirstRelease_CA001127|5517|5
monthly/CDM_lite_FirstRelease_CA001128*|monthly-CDM_lite_FirstRelease_CA001128|5517|16
monthly/CDM_lite_FirstRelease_CA00112C*|monthly-CDM_lite_FirstRelease_CA00112C|5517|1
monthly/CDM_lite_FirstRelease_CA00112E*|monthly-CDM_lite_FirstRelease_CA00112E|5517|1
monthly/CDM_lite_FirstRelease_CA00112F*|monthly-CDM_lite_FirstRelease_CA00112F|5517|1
monthly/CDM_lite_FirstRelease_CA00112G*|monthly-CDM_lite_FirstRelease_CA00112G|5517|1
monthly/CDM_lite_FirstRelease_CA00112H*|monthly-CDM_lite_FirstRelease_CA00112H|5517|1
monthly/CDM_lite_FirstRelease_CA00112K*|monthly-CDM_lite_FirstRelease_CA00112K|5517|1
monthly/CDM_lite_FirstRelease_CA001130*|monthly-CDM_lite_FirstRelease_CA001130|5517|5
monthly/CDM_lite_FirstRelease_CA001131*|monthly-CDM_lite_FirstRelease_CA001131|5517|2
monthly/CDM_lite_FirstRelease_CA001133*|monthly-CDM_lite_FirstRelease_CA001133|5517|5
monthly/CDM_lite_FirstRelease_CA001134*|monthly-CDM_lite_FirstRelease_CA001134|5517|2
monthly/CDM_lite_FirstRelease_CA001135*|monthly-CDM_lite_FirstRelease_CA001135|5517|1
monthly/CDM_lite_FirstRelease_CA001136*|monthly-CDM_lite_FirstRelease_CA001136|5517|3
monthly/CDM_lite_FirstRelease_CA001140*|monthly-CDM_lite_FirstRelease_CA001140|5517|5
monthly/CDM_lite_FirstRelease_CA001141*|monthly-CDM_lite_FirstRelease_CA001141|5517|6
monthly/CDM_lite_FirstRelease_CA001142*|monthly-CDM_lite_FirstRelease_CA001142|5517|11
monthly/CDM_lite_FirstRelease_CA001143*|monthly-CDM_lite_FirstRelease_CA001143|5517|5
monthly/CDM_lite_FirstRelease_CA001144*|monthly-CDM_lite_FirstRelease_CA001144|5517|6
monthly/CDM_lite_FirstRelease_CA001145*|monthly-CDM_lite_FirstRelease_CA001145|5517|14
monthly/CDM_lite_FirstRelease_CA001146*|monthly-CDM_lite_FirstRelease_CA001146|5517|6
monthly/CDM_lite_FirstRelease_CA001147*|monthly-CDM_lite_FirstRelease_CA001147|5517|4
monthly/CDM_lite_FirstRelease_CA001148*|monthly-CDM_lite_FirstRelease_CA001148|5517|7
monthly/CDM_lite_FirstRelease_CA001149*|monthly-CDM_lite_FirstRelease_CA001149|5517|2
monthly/CDM_lite_FirstRelease_CA00114B*|monthly-CDM_lite_FirstRelease_CA00114B|5517|1
monthly/CDM_lite_FirstRelease_CA00114E*|monthly-CDM_lite_FirstRelease_CA00114E|5517|1
monthly/CDM_lite_FirstRelease_CA00114Q*|monthly-CDM_lite_FirstRelease_CA00114Q|5517|1
monthly/CDM_lite_FirstRelease_CA00114R*|monthly-CDM_lite_FirstRelease_CA00114R|5517|2
monthly/CDM_lite_FirstRelease_CA001150*|monthly-CDM_lite_FirstRelease_CA001150|5517|2
monthly/CDM_lite_FirstRelease_CA001151*|monthly-CDM_lite_FirstRelease_CA001151|5517|3
monthly/CDM_lite_FirstRelease_CA001152*|monthly-CDM_lite_FirstRelease_CA001152|5517|14
monthly/CDM_lite_FirstRelease_CA001153*|monthly-CDM_lite_FirstRelease_CA001153|5517|6
monthly/CDM_lite_FirstRelease_CA001154*|monthly-CDM_lite_FirstRelease_CA001154|5517|11
monthly/CDM_lite_FirstRelease_CA001155*|monthly-CDM_lite_FirstRelease_CA001155|5517|5
monthly/CDM_lite_FirstRelease_CA001157*|monthly-CDM_lite_FirstRelease_CA001157|5517|3
monthly/CDM_lite_FirstRelease_CA001158*|monthly-CDM_lite_FirstRelease_CA001158|5517|5
monthly/CDM_lite_FirstRelease_CA00115D*|monthly-CDM_lite_FirstRelease_CA00115D|5517|1
monthly/CDM_lite_FirstRelease_CA00115H*|monthly-CDM_lite_FirstRelease_CA00115H|5517|2
monthly/CDM_lite_FirstRelease_CA001160*|monthly-CDM_lite_FirstRelease_CA001160|5517|18
monthly/CDM_lite_FirstRelease_CA001161*|monthly-CDM_lite_FirstRelease_CA001161|5517|14
monthly/CDM_lite_FirstRelease_CA001162*|monthly-CDM_lite_FirstRelease_CA001162|5517|8
monthly/CDM_lite_FirstRelease_CA001163*|monthly-CDM_lite_FirstRelease_CA001163|5517|21
monthly/CDM_lite_FirstRelease_CA001164*|monthly-CDM_lite_FirstRelease_CA001164|5517|17
monthly/CDM_lite_FirstRelease_CA001165*|monthly-CDM_lite_FirstRelease_CA001165|5517|8
monthly/CDM_lite_FirstRelease_CA001166*|monthly-CDM_lite_FirstRelease_CA001166|5517|10
monthly/CDM_lite_FirstRelease_CA001167*|monthly-CDM_lite_FirstRelease_CA001167|5517|17
monthly/CDM_lite_FirstRelease_CA001168*|monthly-CDM_lite_FirstRelease_CA001168|5517|9
monthly/CDM_lite_FirstRelease_CA00116A*|monthly-CDM_lite_FirstRelease_CA00116A|5517|1
monthly/CDM_lite_FirstRelease_CA00116C*|monthly-CDM_lite_FirstRelease_CA00116C|5517|4
monthly/CDM_lite_FirstRelease_CA00116F*|monthly-CDM_lite_FirstRelease_CA00116F|5517|1
monthly/CDM_lite_FirstRelease_CA00116H*|monthly-CDM_lite_FirstRelease_CA00116H|5517|1
monthly/CDM_lite_FirstRelease_CA00116J*|monthly-CDM_lite_FirstRelease_CA00116J|5517|1
monthly/CDM_lite_FirstRelease_CA00116L*|monthly-CDM_lite_FirstRelease_CA00116L|5517|2
monthly/CDM_lite_FirstRelease_CA00116N*|monthly-CDM_lite_FirstRelease_CA00116N|5517|4
monthly/CDM_lite_FirstRelease_CA00116Q*|monthly-CDM_lite_FirstRelease_CA00116Q|5517|3
monthly/CDM_lite_FirstRelease_CA001170*|monthly-CDM_lite_FirstRelease_CA001170|5517|2
monthly/CDM_lite_FirstRelease_CA001171*|monthly-CDM_lite_FirstRelease_CA001171|5517|4
monthly/CDM_lite_FirstRelease_CA001172*|monthly-CDM_lite_FirstRelease_CA001172|5517|2
monthly/CDM_lite_FirstRelease_CA001173*|monthly-CDM_lite_FirstRelease_CA001173|5517|5
monthly/CDM_lite_FirstRelease_CA001175*|monthly-CDM_lite_FirstRelease_CA001175|5517|2
monthly/CDM_lite_FirstRelease_CA001176*|monthly-CDM_lite_FirstRelease_CA001176|5517|8
monthly/CDM_lite_FirstRelease_CA001177*|monthly-CDM_lite_FirstRelease_CA001177|5517|2
monthly/CDM_lite_FirstRelease_CA001178*|monthly-CDM_lite_FirstRelease_CA001178|5517|4
monthly/CDM_lite_FirstRelease_CA001179*|monthly-CDM_lite_FirstRelease_CA001179|5517|5
monthly/CDM_lite_FirstRelease_CA00117C*|monthly-CDM_lite_FirstRelease_CA00117C|5517|1
monthly/CDM_lite_FirstRelease_CA00117H*|monthly-CDM_lite_FirstRelease_CA00117H|5517|1
monthly/CDM_lite_FirstRelease_CA00117R*|monthly-CDM_lite_FirstRelease_CA00117R|5517|5
monthly/CDM_lite_FirstRelease_CA001180*|monthly-CDM_lite_FirstRelease_CA001180|5517|7
monthly/CDM_lite_FirstRelease_CA001181*|monthly-CDM_lite_FirstRelease_CA001181|5517|6
monthly/CDM_lite_FirstRelease_CA001182*|monthly-CDM_lite_FirstRelease_CA001182|5517|10
monthly/CDM_lite_FirstRelease_CA001183*|monthly-CDM_lite_FirstRelease_CA001183|5517|10
monthly/CDM_lite_FirstRelease_CA001184*|monthly-CDM_lite_FirstRelease_CA001184|5517|7
monthly/CDM_lite_FirstRelease_CA001185*|monthly-CDM_lite_FirstRelease_CA001185|5517|4
monthly/CDM_lite_FirstRelease_CA001186*|monthly-CDM_lite_FirstRelease_CA001186|5517|11
monthly/CDM_lite_FirstRelease_CA001187*|monthly-CDM_lite_FirstRelease_CA001187|5517|3
monthly/CDM_lite_FirstRelease_CA001188*|monthly-CDM_lite_FirstRelease_CA001188|5517|6
monthly/CDM_lite_FirstRelease_CA00118B*|monthly-CDM_lite_FirstRelease_CA00118B|5517|1
monthly/CDM_lite_FirstRelease_CA00118C*|monthly-CDM_lite_FirstRelease_CA00118C|5517|1
monthly/CDM_lite_FirstRelease_CA00118L*|monthly-CDM_lite_FirstRelease_CA00118L|5517|2
monthly/CDM_lite_FirstRelease_CA001191*|monthly-CDM_lite_FirstRelease_CA001191|5517|5
monthly/CDM_lite_FirstRelease_CA001192*|monthly-CDM_lite_FirstRelease_CA001192|5517|9
monthly/CDM_lite_FirstRelease_CA001193*|monthly-CDM_lite_FirstRelease_CA001193|5517|1
monthly/CDM_lite_FirstRelease_CA001194*|monthly-CDM_lite_FirstRelease_CA001194|5517|2
monthly/CDM_lite_FirstRelease_CA001195*|monthly-CDM_lite_FirstRelease_CA001195|5517|7
monthly/CDM_lite_FirstRelease_CA001196*|monthly-CDM_lite_FirstRelease_CA001196|5517|1
monthly/CDM_lite_FirstRelease_CA001197*|monthly-CDM_lite_FirstRelease_CA001197|5517|4
monthly/CDM_lite_FirstRelease_CA001198*|monthly-CDM_lite_FirstRelease_CA001198|5517|2
monthly/CDM_lite_FirstRelease_CA001199*|monthly-CDM_lite_FirstRelease_CA001199|5517|1
monthly/CDM_lite_FirstRelease_CA00119B*|monthly-CDM_lite_FirstRelease_CA00119B|5517|1
monthly/CDM_lite_FirstRelease_CA00119M*|monthly-CDM_lite_FirstRelease_CA00119M|5517|1
monthly/CDM_lite_FirstRelease_CA001200*|monthly-CDM_lite_FirstRelease_CA001200|5517|3
monthly/CDM_lite_FirstRelease_CA001201*|monthly-CDM_lite_FirstRelease_CA001201|5517|2
monthly/CDM_lite_FirstRelease_CA001203*|monthly-CDM_lite_FirstRelease_CA001203|5517|7
monthly/CDM_lite_FirstRelease_CA001204*|monthly-CDM_lite_FirstRelease_CA001204|5517|4
monthly/CDM_lite_FirstRelease_CA001205*|monthly-CDM_lite_FirstRelease_CA001205|5517|1
monthly/CDM_lite_FirstRelease_CA001206*|monthly-CDM_lite_FirstRelease_CA001206|5517|2
monthly/CDM_lite_FirstRelease_CA001207*|monthly-CDM_lite_FirstRelease_CA001207|5517|1
monthly/CDM_lite_FirstRelease_CA001208*|monthly-CDM_lite_FirstRelease_CA001208|5517|4
monthly/CDM_lite_FirstRelease_CA00120C*|monthly-CDM_lite_FirstRelease_CA00120C|5517|3
monthly/CDM_lite_FirstRelease_CA00120H*|monthly-CDM_lite_FirstRelease_CA00120H|5517|1
monthly/CDM_lite_FirstRelease_CA002100*|monthly-CDM_lite_FirstRelease_CA002100|5517|95
monthly/CDM_lite_FirstRelease_CA002101*|monthly-CDM_lite_FirstRelease_CA002101|5517|27
monthly/CDM_lite_FirstRelease_CA002200*|monthly-CDM_lite_FirstRelease_CA002200|5517|13
monthly/CDM_lite_FirstRelease_CA002201*|monthly-CDM_lite_FirstRelease_CA002201|5517|18
monthly/CDM_lite_FirstRelease_CA002202*|monthly-CDM_lite_FirstRelease_CA002202|5517|40
monthly/CDM_lite_FirstRelease_CA002203*|monthly-CDM_lite_FirstRelease_CA002203|5517|29
monthly/CDM_lite_FirstRelease_CA002204*|monthly-CDM_lite_FirstRelease_CA002204|5517|7
monthly/CDM_lite_FirstRelease_CA00220B*|monthly-CDM_lite_FirstRelease_CA00220B|5517|3
monthly/CDM_lite_FirstRelease_CA00220C*|monthly-CDM_lite_FirstRelease_CA00220C|5517|1
monthly/CDM_lite_FirstRelease_CA00220K*|monthly-CDM_lite_FirstRelease_CA00220K|5517|2
monthly/CDM_lite_FirstRelease_CA00220L*|monthly-CDM_lite_FirstRelease_CA00220L|5517|4
monthly/CDM_lite_FirstRelease_CA00220N*|monthly-CDM_lite_FirstRelease_CA00220N|5517|4
monthly/CDM_lite_FirstRelease_CA002300*|monthly-CDM_lite_FirstRelease_CA002300|5517|17
monthly/CDM_lite_FirstRelease_CA002301*|monthly-CDM_lite_FirstRelease_CA002301|5517|6
monthly/CDM_lite_FirstRelease_CA002302*|monthly-CDM_lite_FirstRelease_CA002302|5517|7
monthly/CDM_lite_FirstRelease_CA002303*|monthly-CDM_lite_FirstRelease_CA002303|5517|14
monthly/CDM_lite_FirstRelease_CA002304*|monthly-CDM_lite_FirstRelease_CA002304|5517|1
monthly/CDM_lite_FirstRelease_CA00230J*|monthly-CDM_lite_FirstRelease_CA00230J|5517|2
monthly/CDM_lite_FirstRelease_CA00230N*|monthly-CDM_lite_FirstRelease_CA00230N|5517|1
monthly/CDM_lite_FirstRelease_CA002400*|monthly-CDM_lite_FirstRelease_CA002400|5517|29
monthly/CDM_lite_FirstRelease_CA002401*|monthly-CDM_lite_FirstRelease_CA002401|5517|5
monthly/CDM_lite_FirstRelease_CA002402*|monthly-CDM_lite_FirstRelease_CA002402|5517|30
monthly/CDM_lite_FirstRelease_CA002403*|monthly-CDM_lite_FirstRelease_CA002403|5517|24
monthly/CDM_lite_FirstRelease_CA00240B*|monthly-CDM_lite_FirstRelease_CA00240B|5517|1
monthly/CDM_lite_FirstRelease_CA00240K*|monthly-CDM_lite_FirstRelease_CA00240K|5517|1
monthly/CDM_lite_FirstRelease_CA002500*|monthly-CDM_lite_FirstRelease_CA002500|5517|2
monthly/CDM_lite_FirstRelease_CA002502*|monthly-CDM_lite_FirstRelease_CA002502|5517|6
monthly/CDM_lite_FirstRelease_CA002503*|monthly-CDM_lite_FirstRelease_CA002503|5517|3
monthly/CDM_lite_FirstRelease_CA00250M*|monthly-CDM_lite_FirstRelease_CA00250M|5517|1
monthly/CDM_lite_FirstRelease_CA003010*|monthly-CDM_lite_FirstRelease_CA003010|5517|38
monthly/CDM_lite_FirstRelease_CA003011*|monthly-CDM_lite_FirstRelease_CA003011|5517|29
monthly/CDM_lite_FirstRelease_CA003012*|monthly-CDM_lite_FirstRelease_CA003012|5517|59
monthly/CDM_lite_FirstRelease_CA003013*|monthly-CDM_lite_FirstRelease_CA003013|5517|37
monthly/CDM_lite_FirstRelease_CA003014*|monthly-CDM_lite_FirstRelease_CA003014|5517|28
monthly/CDM_lite_FirstRelease_CA003015*|monthly-CDM_lite_FirstRelease_CA003015|5517|38
monthly/CDM_lite_FirstRelease_CA003016*|monthly-CDM_lite_FirstRelease_CA003016|5517|51
monthly/CDM_lite_FirstRelease_CA003017*|monthly-CDM_lite_FirstRelease_CA003017|5517|10
monthly/CDM_lite_FirstRelease_CA00301A*|monthly-CDM_lite_FirstRelease_CA00301A|5517|4
monthly/CDM_lite_FirstRelease_CA00301B*|monthly-CDM_lite_FirstRelease_CA00301B|5517|3
monthly/CDM_lite_FirstRelease_CA00301C*|monthly-CDM_lite_FirstRelease_CA00301C|5517|1
monthly/CDM_lite_FirstRelease_CA00301F*|monthly-CDM_lite_FirstRelease_CA00301F|5517|1
monthly/CDM_lite_FirstRelease_CA00301G*|monthly-CDM_lite_FirstRelease_CA00301G|5517|1
monthly/CDM_lite_FirstRelease_CA00301K*|monthly-CDM_lite_FirstRelease_CA00301K|5517|2
monthly/CDM_lite_FirstRelease_CA00301N*|monthly-CDM_lite_FirstRelease_CA00301N|5517|2
monthly/CDM_lite_FirstRelease_CA00301R*|monthly-CDM_lite_FirstRelease_CA00301R|5517|1
monthly/CDM_lite_FirstRelease_CA00301S*|monthly-CDM_lite_FirstRelease_CA00301S|5517|1
monthly/CDM_lite_FirstRelease_CA003020*|monthly-CDM_lite_FirstRelease_CA003020|5517|36
monthly/CDM_lite_FirstRelease_CA003021*|monthly-CDM_lite_FirstRelease_CA003021|5517|11
monthly/CDM_lite_FirstRelease_CA003022*|monthly-CDM_lite_FirstRelease_CA003022|5517|25
monthly/CDM_lite_FirstRelease_CA003023*|monthly-CDM_lite_FirstRelease_CA003023|5517|21
monthly/CDM_lite_FirstRelease_CA003024*|monthly-CDM_lite_FirstRelease_CA003024|5517|18
monthly/CDM_lite_FirstRelease_CA003025*|monthly-CDM_lite_FirstRelease_CA003025|5517|25
monthly/CDM_lite_FirstRelease_CA003026*|monthly-CDM_lite_FirstRelease_CA003026|5517|23
monthly/CDM_lite_FirstRelease_CA003027*|monthly-CDM_lite_FirstRelease_CA003027|5517|3
monthly/CDM_lite_FirstRelease_CA00302C*|monthly-CDM_lite_FirstRelease_CA00302C|5517|1
monthly/CDM_lite_FirstRelease_CA00302D*|monthly-CDM_lite_FirstRelease_CA00302D|5517|1
monthly/CDM_lite_FirstRelease_CA00302F*|monthly-CDM_lite_FirstRelease_CA00302F|5517|1
monthly/CDM_lite_FirstRelease_CA00302L*|monthly-CDM_lite_FirstRelease_CA00302L|5517|1
monthly/CDM_lite_FirstRelease_CA00302M*|monthly-CDM_lite_FirstRelease_CA00302M|5517|1
monthly/CDM_lite_FirstRelease_CA00302N*|monthly-CDM_lite_FirstRelease_CA00302N|5517|1
monthly/CDM_lite_FirstRelease_CA003030*|monthly-CDM_lite_FirstRelease_CA003030|5517|34
monthly/CDM_lite_FirstRelease_CA003031*|monthly-CDM_lite_FirstRelease_CA003031|5517|49
monthly/CDM_lite_FirstRelease_CA003032*|monthly-CDM_lite_FirstRelease_CA003032|5517|25
monthly/CDM_lite_FirstRelease_CA003033*|monthly-CDM_lite_FirstRelease_CA003033|5517|25
monthly/CDM_lite_FirstRelease_CA003034*|monthly-CDM_lite_FirstRelease_CA003034|5517|20
monthly/CDM_lite_FirstRelease_CA003035*|monthly-CDM_lite_FirstRelease_CA003035|5517|29
monthly/CDM_lite_FirstRelease_CA003036*|monthly-CDM_lite_FirstRelease_CA003036|5517|30
monthly/CDM_lite_FirstRelease_CA003037*|monthly-CDM_lite_FirstRelease_CA003037|5517|5
monthly/CDM_lite_FirstRelease_CA00303A*|monthly-CDM_lite_FirstRelease_CA00303A|5517|2
monthly/CDM_lite_FirstRelease_CA00303C*|monthly-CDM_lite_FirstRelease_CA00303C|5517|1
monthly/CDM_lite_FirstRelease_CA00303D*|monthly-CDM_lite_FirstRelease_CA00303D|5517|1
monthly/CDM_lite_FirstRelease_CA00303F*|monthly-CDM_lite_FirstRelease_CA00303F|5517|2
monthly/CDM_lite_FirstRelease_CA00303L*|monthly-CDM_lite_FirstRelease_CA00303L|5517|1
monthly/CDM_lite_FirstRelease_CA00303M*|monthly-CDM_lite_FirstRelease_CA00303M|5517|1
monthly/CDM_lite_FirstRelease_CA00303N*|monthly-CDM_lite_FirstRelease_CA00303N|5517|1
monthly/CDM_lite_FirstRelease_CA003040*|monthly-CDM_lite_FirstRelease_CA003040|5517|3
monthly/CDM_lite_FirstRelease_CA003041*|monthly-CDM_lite_FirstRelease_CA003041|5517|2
monthly/CDM_lite_FirstRelease_CA003042*|monthly-CDM_lite_FirstRelease_CA003042|5517|7
monthly/CDM_lite_FirstRelease_CA003043*|monthly-CDM_lite_FirstRelease_CA003043|5517|2
monthly/CDM_lite_FirstRelease_CA003044*|monthly-CDM_lite_FirstRelease_CA003044|5517|14
monthly/CDM_lite_FirstRelease_CA003045*|monthly-CDM_lite_FirstRelease_CA003045|5517|2
monthly/CDM_lite_FirstRelease_CA003046*|monthly-CDM_lite_FirstRelease_CA003046|5517|3
monthly/CDM_lite_FirstRelease_CA003047*|monthly-CDM_lite_FirstRelease_CA003047|5517|2
monthly/CDM_lite_FirstRelease_CA00304C*|monthly-CDM_lite_FirstRelease_CA00304C|5517|1
monthly/CDM_lite_FirstRelease_CA00304K*|monthly-CDM_lite_FirstRelease_CA00304K|5517|1
monthly/CDM_lite_FirstRelease_CA003050*|monthly-CDM_lite_FirstRelease_CA003050|5517|21
monthly/CDM_lite_FirstRelease_CA003051*|monthly-CDM_lite_FirstRelease_CA003051|5517|19
monthly/CDM_lite_FirstRelease_CA003052*|monthly-CDM_lite_FirstRelease_CA003052|5517|16
monthly/CDM_lite_FirstRelease_CA003053*|monthly-CDM_lite_FirstRelease_CA003053|5517|24
monthly/CDM_lite_FirstRelease_CA003054*|monthly-CDM_lite_FirstRelease_CA003054|5517|18
monthly/CDM_lite_FirstRelease_CA003055*|monthly-CDM_lite_FirstRelease_CA003055|5517|18
